Observation Number,Is GLOBE Trained,is Citizen Science,Site ID,Observation Latitude,Observation Longitude,Observation Elevation,Measurement Date (UTC),Measurement Time (UTC),Is_dust,Dust_QA_comment,Sky Color,Sky Visibility,Total Cloud Cover,Total Cloud Cover %,Cirrus,Cirrocumulus,Cirrostratus,Altostratus,Altocumulus,Cumulus,Nimbostratus,Stratus,Stratocumulus,Cumulonimbus,Short Lived Contrails,Spreading Contrails,Non Spreading Contrails,Fog,Smoke,Haze,Volcanic Ash,Dust,Sand,Spray,Heavy Rain,Heavy Snow,Blowing Snow,Surface Snow/Ice,Surface Standing Water,Surface Muddy,Surface Dry Ground,Surface Leaves on Trees,Surface Raining or Snowing,High Cloud Cover,High Cloud Opacity,Mid Cloud Cover,Mid Cloud Opacity,Low Cloud Cover,Low Cloud Opacity,Surface Air Temperature,Surface Barometric Pressure,Surface Relative Humidity %,Ground Image North,Ground Image East,Ground Image South,Ground Image West,Ground Image Up,Ground Image Down,GEO/Terra/Aqua Satellite Match Table,CALIPSO Satellite Match Table,GEO Satellite,GEO Date,GEO Time,GEO Latitude,GEO Longitude,GEO Vzen,GEO Szen,GEO Low Cloud Cover,GEO Mid Cloud Cover,GEO High Cloud Cover,GEO Low Liquid,GEO Mid Lquid,GEO High Liquid,GEO Low Ice,GEO Mid Ice,GEO High Ice,GEO Low Cloud Opt,GEO Mid Cloud Opt,GEO High Cloud Opt,GEO Low Cloud Temp (K),GEO Mid Cloud Temp (K),GEO High Cloud Temp (K), GEO Low Cloud Altitude,GEO Mid Cloud Altitude,GEO High Cloud Altitude,GEO Snow,GEO Ocean,Terra Satellite,Terra Longitude,Terra Latitude,Terra Date,Terra Time,Terra Low Cloud Altitude,Terra Low Cloud Opt,Terra Low Cloud Cover,Terra Low Cloud Phase,Terra Low Cloud Temp (K),Terra Mid Cloud Altitude,Terra Mid Cloud Opt,Terra Mid Cloud Cover,Terra Mid Cloud Phase,Terra Mid Cloud Temp (K),Terra High Cloud Altitude,Terra High Cloud Opt,Terra High Cloud Cover,Terra High Cloud Phase,Terra High Cloud Temp (K),Terra Vzen,Terra Szen,Terra Wind,Terra Snow,Terra Ocean,Aqua Satellite,Aqua Longitude,Aqua Latitude,Aqua Date, Aqua Time, Aqua Low Cloud Altitude, Aqua Low Cloud Opt, Aqua Low Cloud Cover, Aqua Low Cloud Phase, Aqua Low Cloud Kel, Aqua Mid Cloud Altitude, Aqua Mid Cloud Opt, Aqua Mid Cloud Cover, Aqua Mid Cloud Phase, Aqua Mid Cloud Kel, Aqua High Cloud Altitude, Aqua High Cloud Opt, Aqua High Cloud Cover,Aqua High Cloud Phase,Aqua High Cloud Kel, Aqua Sat Vzen, Aqua Sat Szen, Aqua Wind, Aqua Snow, Aqua Ocean,,,
890810,1,1,175079,26.0068,79.1604,0,10/23/19,3:33:00,unknown,no photos,-99,-99,obscured,-99,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,-99,-99,-99,-99,-99,-99,25,1012,40,-99,-99,-99,-99,-99,-99,no match,no match,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
890817,1,1,173704,26.0029,79.1667,0,10/23/19,3:41:00,unknown,no photos,-99,-99,obscured,-99,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,-99,-99,-99,-99,-99,-99,25,1012,40,-99,-99,-99,-99,-99,-99,no match,no match,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
890840,1,1,175079,26.0068,79.1604,0,10/23/19,4:06:00,unknown,no photos,-99,-99,obscured,-99,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,-99,-99,-99,-99,-99,-99,25,1012,40,-99,-99,-99,-99,-99,-99,https://scool.larc.nasa.gov/cgi-bin/NASA-GLOBESatMatch.cgi?observation_id=116-175079-59830782-201910230406,no match,METEOSAT-8,10/23/19,4:10:00,0,41.5,51.43,50.35,98.7,0,0,98.7,0,0,0,0,0,98.7,-99,-99,2.05,-99,-99,248.35,-99,-99,10.48,0,0.25,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
890878,1,1,175079,26.0068,79.1604,0,10/23/19,5:05:00,unknown,no photos,-99,-99,obscured,-99,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,-99,-99,-99,-99,-99,-99,29.9,1012,27,-99,-99,-99,-99,-99,-99,https://scool.larc.nasa.gov/cgi-bin/NASA-GLOBESatMatch.cgi?observation_id=116-175079-59830782-201910230505,no match,METEOSAT-8,10/23/19,5:10:00,0,41.5,51.43,42.01,100,0,1.32,98.68,0,1.32,1.32,0,0,97.37,-99,3.79,3.97,-99,271.95,252.57,-99,4.79,9.41,0,0.33,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
890880,1,1,174233,26.003,79.1665,0,10/23/19,5:08:00,unknown,no photos,-99,-99,obscured,-99,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,-99,-99,-99,-99,-99,-99,29.9,1012,27,-99,-99,-99,-99,-99,-99,https://scool.larc.nasa.gov/cgi-bin/NASA-GLOBESatMatch.cgi?observation_id=116-174233-59830782-201910230508,no match,METEOSAT-8,10/23/19,5:10:00,0,41.5,51.44,42,100,0,1.28,98.72,0,1.28,1.28,0,0,97.44,-99,3.79,3.98,-99,271.95,252.65,-99,4.79,9.39,0,0.36,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
925969,1,0,182148,21.59,39.191,23.6,10/23/19,9:11:00,unknown,no photos,-99,-99,obscured,-99,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,-99,-99,-99,-99,-99,-99,33,1010,30,-99,-99,-99,-99,-99,-99,no match,no match,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
891181,0,1,172252,32.1327,34.8509,0,10/23/19,10:37:00,unknown,no photos,-99,-99,obscured,-99,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,no match,no match,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
891209,0,1,176085,32.1242,34.8087,0,10/23/19,10:54:00,TRUE,,-99,-99,obscured,-99,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,https://data.globe.gov/system/photos/2019/10/23/1286498/original.jpg,https://data.globe.gov/system/photos/2019/10/23/1286500/original.jpg,https://data.globe.gov/system/photos/2019/10/23/1286499/original.jpg,https://data.globe.gov/system/photos/2019/10/23/1286501/original.jpg,https://data.globe.gov/system/photos/2019/10/23/1286502/original.jpg,https://data.globe.gov/system/photos/2019/10/23/1286503/original.jpg,no match,no match,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
892245,1,1,174233,26.003,79.1665,0,10/24/19,1:29:00,unknown,no photos,-99,-99,obscured,-99,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,-99,-99,-99,-99,-99,-99,19.6,1011,44,-99,-99,-99,-99,-99,-99,no match,no match,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
893730,0,1,176653,-33.8408,148.6955,0,10/25/19,2:43:00,TRUE,,-99,-99,obscured,-99,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,https://data.globe.gov/system/photos/2019/10/25/1293548/original.jpg,https://data.globe.gov/system/photos/2019/10/25/1293550/original.jpg,https://data.globe.gov/system/photos/2019/10/25/1293549/original.jpg,https://data.globe.gov/system/photos/2019/10/25/1293551/original.jpg,https://data.globe.gov/system/photos/2019/10/25/1293552/original.jpg,https://data.globe.gov/system/photos/2019/10/25/1293553/original.jpg,no match,no match,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
893837,0,1,176673,31.9922,34.8848,0,10/25/19,6:33:00,TRUE,,-99,-99,obscured,-99,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,https://data.globe.gov/system/photos/2019/10/25/1293802/original.jpg,https://data.globe.gov/system/photos/2019/10/25/1293804/original.jpg,https://data.globe.gov/system/photos/2019/10/25/1293803/original.jpg,-99,-99,-99,no match,no match,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
893860,0,1,176682,31.9955,34.8943,0,10/25/19,7:25:00,TRUE,,-99,-99,obscured,-99,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,https://data.globe.gov/system/photos/2019/10/25/1293856/original.jpg,-99,-99,-99,https://data.globe.gov/system/photos/2019/10/25/1293857/original.jpg,https://data.globe.gov/system/photos/2019/10/25/1293858/original.jpg,https://scool.larc.nasa.gov/cgi-bin/NASA-GLOBESatMatch.cgi?observation_id=116-176682-61337179-201910250725,no match,METEOSAT-11,10/25/19,7:10:00,0,0,52.84,54.63,20.27,20.27,0,0,20.27,0,0,0,0,0,1.57,-99,-99,294.73,-99,-99,0.51,-99,-99,0,26.57,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
925980,1,0,182148,21.59,39.191,23.6,10/25/19,9:10:00,unknown,no photos,-99,-99,obscured,-99,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,-99,-99,-99,-99,-99,-99,40,1012,50,-99,-99,-99,-99,-99,-99,no match,no match,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
894186,0,1,100700,38.9857,-77.0141,0,10/25/19,13:28:00,unknown,no photos,-99,-99,obscured,-99,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,https://scool.larc.nasa.gov/cgi-bin/NASA-GLOBESatMatch.cgi?observation_id=116-100700-62170291-201910251328,no match,GOES-16,10/25/19,13:33:00,0,-75,45.18,69.12,100,0,0,100,0,0,0,0,0,100,-99,-99,2.36,-99,-99,236.47,-99,-99,11.31,0,2.54,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
894593,0,1,168082,38.8865,-76.8213,0,10/25/19,19:08:00,FALSE,OVR,-99,-99,obscured,-99,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,https://data.globe.gov/system/photos/2019/10/25/1296476/original.jpg,https://data.globe.gov/system/photos/2019/10/25/1296479/original.jpg,https://data.globe.gov/system/photos/2019/10/25/1296478/original.jpg,https://data.globe.gov/system/photos/2019/10/25/1296481/original.jpg,https://data.globe.gov/system/photos/2019/10/25/1296482/original.jpg,https://data.globe.gov/system/photos/2019/10/25/1296485/original.jpg,https://scool.larc.nasa.gov/cgi-bin/NASA-GLOBESatMatch.cgi?observation_id=116-168082-60352155-201910251908,no match,GOES-16,10/25/19,19:03:00,0,-75,45.06,59.38,100,0,3.82,96.18,0,1.53,67.94,0,2.29,28.24,-99,0.99,4.03,-99,266.89,250.73,-99,4.67,8.39,0,12.48,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,Aqua,-76.84,38.823,10/25/19,19:08:00,100,0,0,0,0,0,0,0,0,0,0,8.4336,7.73,100,1.9994,246.2957,64.9014,60.2686,2.3428,0,8.7143
894667,0,1,176876,32.5869,-97.0563,0,10/25/19,20:53:00,unknown,CDP,-99,-99,obscured,-99,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,https://data.globe.gov/system/photos/2019/10/25/1296725/original.jpg,-99,https://scool.larc.nasa.gov/cgi-bin/NASA-GLOBESatMatch.cgi?observation_id=116-176876-61807801-201910252053,no match,GOES-16,10/25/19,21:03:00,0,-75,44.77,60.38,100,98.51,1.49,0,98.51,1.49,0,0,0,0,42.35,121.24,-99,275.06,273.63,-99,1.65,2.11,-99,0,2.15,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
896407,1,1,173866,26.0006,79.1619,0,10/27/19,5:51:00,unknown,no photos,-99,-99,obscured,-99,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,-99,-99,-99,-99,-99,-99,27.5,1015,48,-99,-99,-99,-99,-99,-99,https://scool.larc.nasa.gov/cgi-bin/NASA-GLOBESatMatch.cgi?observation_id=116-173866-59830782-201910270551,no match,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,Terra,79.168,26.076,10/27/19,5:48:00,67.4618,1.73,1.38,0.2482,1,284.07,2.9632,1.18,1.4309,1,278.54,10.4205,4.1,65.7827,1.9918,236.1273,38.0664,39.8636,1.5698,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
897670,1,1,175079,26.0068,79.1603,0,10/28/19,1:23:00,unknown,no photos,-99,-99,obscured,-99,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,-99,-99,-99,-99,-99,-99,22.8,1013,69,-99,-99,-99,-99,-99,-99,https://scool.larc.nasa.gov/cgi-bin/NASA-GLOBESatMatch.cgi?observation_id=116-175079-59830782-201910280123,no match,METEOSAT-8,10/28/19,1:10:00,0,41.5,51.43,86.57,100,0,0,100,0,0,0,0,0,100,-99,-99,7,-99,-99,248.94,-99,-99,9.58,0,0.22,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
903594,1,0,101090,24.457,39.6669,600,10/28/19,9:05:00,unknown,no photos,-99,-99,obscured,-99,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,31.5,941.8,15,-99,-99,-99,-99,-99,-99,https://scool.larc.nasa.gov/cgi-bin/NASA-GLOBESatMatch.cgi?observation_id=109-101090-3366176-201910280905,no match,METEOSAT-11,10/28/19,9:10:00,0,0,52.4,37.58,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
904980,1,0,101090,24.457,39.6669,600,10/28/19,9:08:00,unknown,no photos,-99,-99,obscured,-99,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,31.5,941.8,15,-99,-99,-99,-99,-99,-99,https://scool.larc.nasa.gov/cgi-bin/NASA-GLOBESatMatch.cgi?observation_id=116-101090-3366176-201910280908,no match,METEOSAT-11,10/28/19,9:10:00,0,0,52.4,37.58,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
899410,0,1,168942,14.5565,121.0538,0,10/29/19,4:21:00,FALSE,OVR,-99,-99,obscured,-99,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,https://data.globe.gov/system/photos/2019/10/29/1307452/original.jpg,https://data.globe.gov/system/photos/2019/10/29/1307454/original.jpg,https://data.globe.gov/system/photos/2019/10/29/1307453/original.jpg,https://data.globe.gov/system/photos/2019/10/29/1307455/original.jpg,https://data.globe.gov/system/photos/2019/10/29/1307456/original.jpg,https://data.globe.gov/system/photos/2019/10/29/1307457/original.jpg,no match,no match,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
899574,0,1,168304,13.0446,77.7448,0,10/29/19,8:39:00,FALSE,,-99,-99,obscured,-99,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,https://data.globe.gov/system/photos/2019/10/29/1307830/original.jpg,-99,-99,https://data.globe.gov/system/photos/2019/10/29/1307831/original.jpg,-99,-99,https://scool.larc.nasa.gov/cgi-bin/NASA-GLOBESatMatch.cgi?observation_id=116-168304-59673563-201910290839,no match,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,Aqua,77.708,13.105,10/29/19,8:43:00,99.2813,0,0,0,0,0,4.649,23.93,11.015,1,274.4817,9.3289,6.4288,88.2663,1.9984,246.5963,51.04,41.9075,4.8439,0,0.5
900971,0,1,177945,-16.4688,-71.9385,0,10/29/19,20:40:00,TRUE,,-99,-99,obscured,-99,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,https://data.globe.gov/system/photos/2019/10/29/1310332/original.jpg,https://data.globe.gov/system/photos/2019/10/29/1310334/original.jpg,https://data.globe.gov/system/photos/2019/10/29/1310333/original.jpg,https://data.globe.gov/system/photos/2019/10/29/1310335/original.jpg,https://data.globe.gov/system/photos/2019/10/29/1310336/original.jpg,https://data.globe.gov/system/photos/2019/10/29/1310337/original.jpg,no match,no match,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
901063,1,1,177993,26.0065,79.1616,0,10/30/19,2:57:00,unknown,no photos,-99,-99,obscured,-99,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,-99,-99,-99,-99,-99,-99,25.2,1015,36,-99,-99,-99,-99,-99,-99,no match,no match,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
901065,1,1,173707,26.0056,79.1617,0,10/30/19,3:02:00,unknown,no photos,-99,-99,obscured,-99,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,-99,-99,-99,-99,-99,-99,25.2,1015,36,-99,-99,-99,-99,-99,-99,no match,no match,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
901068,1,1,173711,26.003,79.1667,0,10/30/19,3:05:00,unknown,no photos,-99,-99,obscured,-99,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,-99,-99,-99,-99,-99,-99,25.2,1015,36,-99,-99,-99,-99,-99,-99,no match,no match,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
